X,Y,Z
12.5717,9.90856,35.0738
12.3054,8.92017,35.3842
11.9669,7.92231,35.5383
11.5624,6.94098,35.5387
11.1003,5.99992,35.3935
10.5902,5.11922,35.1157
10.0431,4.31446,34.7214
9.47028,3.59627,34.2288
8.88288,2.97042,33.6566
8.29163,2.43825,33.023
7.70629,1.99738,32.3445
7.1354,1.6426,31.6359
6.58612,1.36673,30.9095
6.06418,1.16144,30.1753
5.57391,1.01792,29.441
5.11831,0.927414,28.7127
4.69922,0.881663,27.9945
4.31746,0.873105,27.2894
3.97303,0.895055,26.5994
3.66523,0.941751,25.9256
3.39288,1.00836,25.2688
3.15443,1.09095,24.6292
2.94808,1.18637,24.0068
2.77191,1.29223,23.4016
2.62394,1.40677,22.8134
2.50223,1.5288,22.2419
2.40488,1.65759,21.6871
2.33015,1.79283,21.1486
2.27642,1.93455,20.6264
2.24223,2.08306,20.1204
2.22632,2.23891,19.6306
2.22758,2.40285,19.1569
2.2451,2.57581,18.6996
2.27817,2.75885,18.2588
2.32624,2.95319,17.8347
2.38894,3.16012,17.4278
2.46605,3.38108,17.0386
2.55756,3.61759,16.6676
2.66356,3.87124,16.3157
2.78433,4.14375,15.9837
2.92027,4.43689,15.6728
3.07193,4.7525,15.3845
3.23999,5.09252,15.1202
3.42524,5.4589,14.882
3.62861,5.85363,14.6721
3.85111,6.27871,14.4933
4.09387,6.73608,14.3486
4.35809,7.22759,14.2417
4.64504,7.75492,14.1769
4.95603,8.31946,14.1591
5.29237,8.92222,14.1938
5.65536,9.56367,14.2875
6.04619,10.2435,14.4474
6.46592,10.9605,14.6815
6.91538,11.7121,14.9987
7.39505,12.494,15.4086
7.90495,13.3002,15.9217
8.44448,14.122,16.5485
9.01223,14.9478,17.2997
9.60579,15.7627,18.1855
10.2215,16.5478,19.2147
10.8541,17.2803,20.3937
11.4967,17.9331,21.7255
12.1404,18.4751,23.2079
12.7738,18.8722,24.832
13.3837,19.0881,26.5805
13.9541,19.0872,28.4264
14.4674,18.8369,30.3318
14.9044,18.3111,32.2481
15.2451,17.4949,34.1174
15.47,16.3873,35.8747
15.5618,15.0052,37.4531
15.5061,13.3841,38.7895
15.2939,11.5772,39.8304
14.9222,9.65214,40.5389
14.3952,7.68453,40.8982
13.7242,5.75096,40.9138
12.9268,3.92115,40.612
12.0263,2.2516,40.0359
11.0488,0.78162,39.2391
10.0221,-0.467978,38.279
8.97308,-1.49347,37.2114
7.92643,-2.30508,36.085
6.90327,-2.92288,34.9401
5.92066,-3.37275,33.8066
4.99132,-3.68281,32.7054
4.12391,-3.88084,31.6494
3.32343,-3.99253,30.6454
2.59184,-4.04052,29.6955
1.9286,-4.04406,28.7989
1.33133,-4.01902,27.9529
0.796298,-3.97821,27.154
0.318847,-3.93169,26.3982
-0.106206,-3.88726,25.6817
-0.484312,-3.85085,25.001
-0.820966,-3.82687,24.353
-1.12156,-3.81854,23.735
-1.39126,-3.82819,23.1449
-1.63495,-3.85746,22.5809
-1.8572,-3.90748,22.0418
-2.06223,-3.97906,21.5266
-2.25391,-4.07277,21.0346
-2.4358,-4.18903,20.5655
-2.61112,-4.32823,20.1191
-2.78283,-4.49073,19.6956
-2.95362,-4.67692,19.2954
-3.12595,-4.88725,18.919
-3.30208,-5.12225,18.5672
-3.4841,-5.3825,18.2413
-3.67394,-5.66868,17.9424
-3.87341,-5.9815,17.6722
-4.08422,-6.32173,17.4326
-4.30797,-6.69011,17.2259
-4.54619,-7.08735,17.0548
-4.8003,-7.51407,16.9222
-5.07168,-7.9707,16.8316
-5.36158,-8.45741,16.787
-5.67116,-8.97403,16.7928
-6.00145,-9.51987,16.8539
-6.35329,-10.0936,16.9758
-6.72732,-10.6931,17.1644
-7.1239,-11.3151,17.4261
-7.54301,-11.9552,17.7674
-7.98423,-12.6075,18.1954
-8.44656,-13.2642,18.7168
-8.92833,-13.9157,19.3381
-9.42706,-14.5499,20.0648
-9.93935,-15.1525,20.9014
-10.4607,-15.7065,21.8501
-10.9852,-16.1927,22.9104
-11.506,-16.5899,24.0783
-12.0144,-16.8753,25.345
-12.5005,-17.0255,26.6966
-12.953,-17.0182,28.113
-13.3595,-16.8333,29.5677
-13.7069,-16.4556,31.028
-13.9817,-15.876,32.4562
-14.1712,-15.0942,33.8104
-14.2635,-14.1198,35.0478
-14.2491,-12.9734,36.1272
-14.1215,-11.6856,37.0124
-13.8779,-10.296,37.6756
-13.5197,-8.8503,38.0998
-13.0528,-7.39633,38.2803
-12.4871,-5.9805,38.2249
-11.8365,-4.6439,37.9524
-11.1172,-3.41945,37.49
-10.3474,-2.33023,36.8704
-9.54573,-1.38906,36.1283
-8.73006,-0.599266,35.2975
-7.91698,0.0438018,34.4085
-7.1209,0.550727,33.4875
-6.35374,0.93598,32.5553
-5.62477,1.21605,31.6277
-4.94069,1.40794,30.7159
-4.30582,1.52804,29.8272
-3.72244,1.59144,28.966
-3.19105,1.61149,28.1344
-2.7108,1.59966,27.3327
-2.27975,1.56557,26.5605
-1.89522,1.5171,25.8165
-1.55399,1.46055,25.0993
-1.25253,1.40086,24.4073
-0.987193,1.34186,23.7389
-0.754288,1.28637,23.0926
-0.550222,1.23649,22.4671
-0.37155,1.19368,21.8612
-0.215027,1.15894,21.2738
-0.0776304,1.13289,20.704
0.0434212,1.11589,20.151
0.150668,1.10814,19.6141
0.246416,1.1097,19.0927
0.332744,1.12055,18.5863
0.411524,1.14067,18.0944
0.484438,1.17002,17.6166
0.552997,1.20862,17.1525
0.61856,1.25652,16.7018
0.682356,1.31384,16.2642
0.745505,1.38079,15.8394
0.809033,1.45764,15.4273
0.873893,1.54478,15.0277
0.940982,1.64269,14.6405
1.01115,1.75198,14.2655
1.08524,1.87333,13.9028
1.16405,2.00759,13.5524
1.2484,2.15569,13.2144
1.33913,2.31871,12.8889
1.43709,2.49788,12.5763
1.54317,2.69456,12.2768
1.65831,2.91025,11.991
1.7835,3.14662,11.7195
1.91981,3.40552,11.4631
2.06838,3.68894,11.2228
2.23044,3.99907,10.9998
2.4073,4.33826,10.7957
2.6004,4.70903,10.6122
2.81126,5.11409,10.4517
3.04154,5.55628,10.3168
3.29302,6.03856,10.2106
3.56757,6.56398,10.1372
3.86721,7.13561,10.1011
4.19405,7.75645,10.1076
4.55029,8.4293,10.1634
4.93819,9.15662,10.276
5.36004,9.9403,10.4541
5.81806,10.7814,10.7081
6.31439,11.6796,11.0498
6.85091,12.6331,11.4927
7.42913,13.6377,12.0517
8.04999,14.6861,12.7435
8.7136,15.7674,13.5859
9.41898,16.8657,14.5975
10.1637,17.9594,15.7968
10.9432,19.0201,17.2009
11.7509,20.0117,18.8236
12.577,20.8899,20.6732
13.4083,21.6025,22.7493
14.2277,22.0905,25.0391
15.014,22.2909,27.5144
15.7417,22.1409,30.1274
16.3816,21.5846,32.8094
16.9019,20.5809,35.4704
17.2698,19.1124,38.003
17.4541,17.1938,40.2903
17.428,14.8767,42.2169
17.1729,12.2502,43.6838
16.6806,9.43434,44.6226
15.956,6.56723,45.0064
15.0171,3.78802,44.8541
13.8942,1.21914,44.2269
12.6267,-1.04765,43.2169
11.2593,-2.95856,41.9321
9.83748,-4.49763,40.4808
8.40397,-5.68045,38.9589
6.99553,-6.54463,37.4426
5.64151,-7.13974,35.9863
4.36339,-7.51889,34.6239
3.17516,-7.73273,33.3725
2.08437,-7.82599,32.237
1.09334,-7.83604,31.2143
0.200398,-7.79283,30.2962
-0.598925,-7.7195,29.4727
-1.31098,-7.63348,28.733
-1.94323,-7.54754,28.0668
-2.50366,-7.47077,27.4651
-3.00037,-7.40945,26.9197
-3.44128,-7.36777,26.4241
-3.83393,-7.34832,25.9731
-4.18537,-7.35255,25.5622
-4.50209,-7.38106,25.1882
-4.78998,-7.43383,24.8489
-5.05437,-7.51043,24.5423
-5.29998,-7.6101,24.2674
-5.53099,-7.73182,24.0236
-5.75107,-7.87443,23.8107
-5.96341,-8.03662,23.6286
-6.17073,-8.21694,23.4777
-6.37535,-8.41383,23.3587
-6.5792,-8.62559,23.2722
-6.78384,-8.85038,23.2191
-6.99049,-9.08621,23.2003
-7.20006,-9.33086,23.2168
-7.41314,-9.58195,23.2695
-7.63002,-9.8368,23.3593
-7.8507,-10.0925,23.487
-8.07488,-10.3459,23.653
-8.30198,-10.5935,23.8577
-8.53113,-10.8314,24.1009
-8.76116,-11.0557,24.3823
-8.99062,-11.2621,24.7007
-9.21777,-11.4461,25.0545
-9.4406,-11.6032,25.4415
-9.65686,-11.7287,25.8585
-9.86404,-11.8182,26.3015
-10.0595,-11.8676,26.7659
-10.2403,-11.873,27.246
-10.4035,-11.8315,27.7352
-10.5463,-11.7407,28.2265
-10.6658,-11.5994,28.712
-10.7591,-11.4075,29.1836
-10.824,-11.1661,29.6327
-10.8582,-10.8777,30.0511
-10.8601,-10.5462,30.4309
-10.8288,-10.1768,30.7647
-10.7636,-9.77561,31.0463
-10.6648,-9.34996,31.2706
-10.5333,-8.90766,31.4339
-10.3707,-8.45688,31.5339
-10.1793,-8.00582,31.5701
-9.96198,-7.56235,31.5431
-9.72202,-7.13376,31.4553
-9.46319,-6.7265,31.3101
-9.18952,-6.34599,31.1117
-8.90517,-5.99659,30.8652
-8.61431,-5.68147,30.5761
-8.32103,-5.40274,30.2502
-8.0292,-5.16147,29.8931
-7.74243,-4.95786,29.5104
-7.46397,-4.79134,29.1073
-7.19671,-4.66078,28.6887
-6.94311,-4.56461,28.2591
-6.70526,-4.50097,27.8224
-6.48483,-4.46787,27.3823
-6.28314,-4.46325,26.9419
-6.10115,-4.4851,26.5038
-5.93954,-4.53153,26.0707
-5.79874,-4.60081,25.6446
-5.67895,-4.69138,25.2276
-5.58019,-4.80191,24.8213
-5.50236,-4.93127,24.4273
-5.44526,-5.07854,24.0473
-5.40858,-5.24299,23.6825
-5.39202,-5.42408,23.3346
-5.39523,-5.6214,23.0048
-5.41785,-5.83469,22.6946
-5.45953,-6.06378,22.4055
-5.51995,-6.30857,22.1391
-5.59882,-6.569,21.897
-5.69584,-6.84501,21.6808
-5.81075,-7.13649,21.4926
-5.94333,-7.44326,21.3341
-6.09332,-7.765,21.2076
-6.26049,-8.10123,21.1152
-6.44456,-8.45124,21.0593
-6.64523,-8.81403,21.0424
-6.86211,-9.18824,21.0669
-7.09472,-9.57211,21.1357
-7.34246,-9.9634,21.2512
-7.60456,-10.3593,21.416
-7.88003,-10.7564,21.6327
-8.16767,-11.1506,21.9034
-8.46596,-11.537,22.2301
-8.77306,-11.9101,22.614
-9.08677,-12.2635,23.0558
-9.40444,-12.5902,23.5554
-9.72301,-12.8823,24.1113
-10.0389,-13.1315,24.7208
-10.3482,-13.3294,25.3799
-10.6463,-13.4672,26.0824
-10.9284,-13.5367,26.8207
-11.1892,-13.5302,27.5848
-11.4233,-13.4414,28.3631
-11.6251,-13.2655,29.1423
-11.7892,-13,29.9073
-11.9103,-12.6452,30.6423
-11.9838,-12.204,31.3313
-12.0058,-11.6828,31.9583
-11.9735,-11.0907,32.5087
-11.8852,-10.44,32.9697
-11.7407,-9.74492,33.3313
-11.5411,-9.02153,33.5866
-11.2892,-8.28656,33.7322
-10.9889,-7.55658,33.7681
-10.6457,-6.84716,33.698
-10.2658,-6.1721,33.5283
-9.85644,-5.54285,33.2679
-9.42508,-4.96819,32.9271
-8.97939,-4.45413,32.5173
-8.52687,-4.00397,32.0501
-8.07458,-3.61858,31.5368
-7.62898,-3.29682,30.988
-7.19576,-3.03589,30.4132
-6.77978,-2.83188,29.8206
-6.38499,-2.68013,29.2174
-6.0145,-2.5756,28.6094
-5.67061,-2.51319,28.0014
-5.35487,-2.48798,27.3972
-5.06818,-2.49538,26.7998
-4.8109,-2.53125,26.2117
-4.58293,-2.59197,25.6344
-4.38384,-2.67446,25.0697
-4.2129,-2.77618,24.5184
-4.06923,-2.8951,23.9815
-3.95182,-3.02967,23.4598
-3.8596,-3.17879,22.9539
-3.79152,-3.34176,22.4645
-3.74654,-3.51822,21.9922
-3.72371,-3.70813,21.5375
-3.72215,-3.91169,21.1013
-3.74111,-4.12935,20.6842
-3.77993,-4.36175,20.2871
-3.83811,-4.60968,19.911
-3.91527,-4.87405,19.5569
-4.01115,-5.15588,19.2262
-4.12562,-5.45625,18.9203
-4.25868,-5.77628,18.6409
-4.41044,-6.11709,18.3898
-4.58111,-6.47977,18.1692
-4.77097,-6.86533,17.9815
-4.98041,-7.27465,17.8296
-5.20983,-7.70844,17.7164
-5.45969,-8.16711,17.6456
-5.73043,-8.65076,17.6209
-6.02247,-9.15901,17.6468
-6.33612,-9.69094,17.7278
-6.6716,-10.2449,17.8691
-7.02893,-10.8183,18.0761
-7.40787,-11.4077,18.3545
-7.80786,-12.0082,18.7101
-8.22789,-12.6134,19.1487
-8.66644,-13.2156,19.6759
-9.12135,-13.8048,20.2965
-9.5897,-14.3694,21.0145
-10.0677,-14.8956,21.8321
-10.5505,-15.3676,22.7495
-11.0322,-15.7679,23.7642
-11.5058,-16.0775,24.8701
-11.9629,-16.2769,26.0567
-12.3943,-16.3466,27.309
-12.7895,-16.2688,28.6068
-13.1375,-16.0284,29.9247
-13.4266,-15.6153,31.2324
-13.6454,-15.0252,32.4962
-13.7834,-14.2614,33.6799
-13.8312,-13.3359,34.7474
-13.7817,-12.2693,35.6653
-13.6304,-11.0902,36.4052
-13.3764,-9.83361,36.946
-13.0221,-8.53861,37.2762
-12.5738,-7.24527,37.394
-12.0409,-5.99163,37.3079
-11.436,-4.81096,37.0345
-10.7735,-3.72967,36.597
-10.0691,-2.76617,36.0229
-9.33882,-1.93067,35.3409
-8.598,-1.22582,34.5787
-7.86079,-0.647919,33.762
-7.1395,-0.188499,32.9126
-6.4444,0.164125,32.0484
-5.78355,0.423381,31.1832
-5.16285,0.60325,30.3272
-4.58624,0.717367,29.4873
-4.05588,0.778406,28.6681
-3.57245,0.797719,27.872
-3.13544,0.78517,27.1003
-2.74338,0.749109,26.353
-2.39413,0.696434,25.6297
-2.08507,0.632721,24.9296
-1.81329,0.562373,24.2516
-1.57573,0.48878,23.5947
-1.36927,0.414476,22.9578
-1.1909,0.34129,22.3399
-1.03768,0.270471,21.7401
-0.906866,0.202808,21.1576
-0.795898,0.138729,20.5915
-0.702435,0.0783774,20.0413
-0.624354,0.021689,19.5063
-0.55975,-0.0315585,18.986
-0.506931,-0.0816987,18.4799
-0.464407,-0.129142,17.9875
-0.430881,-0.174349,17.5085
-0.405228,-0.217812,17.0423
-0.386486,-0.260037,16.5887
-0.373841,-0.30154,16.1474
-0.366611,-0.342835,15.7179
-0.364233,-0.384434,15.3
-0.366254,-0.426847,14.8934
-0.372313,-0.470582,14.4978
-0.38214,-0.516146,14.113
-0.39554,-0.564053,13.7386
-0.412392,-0.614822,13.3745
-0.432635,-0.668988,13.0203
-0.45627,-0.727106,12.676
-0.483354,-0.789753,12.3413
-0.513994,-0.857542,12.016
-0.548348,-0.931124,11.7
-0.586626,-1.01119,11.3931
-0.629083,-1.0985,11.0952
-0.676025,-1.19386,10.8063
-0.727808,-1.29816,10.5262
-0.784843,-1.41235,10.2549
-0.847594,-1.5375,9.99255
-0.916584,-1.67475,9.73911
-0.992401,-1.82538,9.49475
-1.0757,-1.99077,9.25967
-1.16721,-2.17246,9.03416
-1.26773,-2.3721,8.81861
-1.37817,-2.59155,8.61352
-1.49951,-2.83281,8.41954
-1.63284,-3.0981,8.2375
-1.77936,-3.3898,8.06842
-1.94041,-3.71056,7.91358
-2.11742,-4.06321,7.77455
-2.312,-4.45084,7.65326
-2.52589,-4.87675,7.55208
-2.76097,-5.34447,7.47387
-3.01932,-5.85775,7.42213
-3.30316,-6.42048,7.40107
-3.6149,-7.0367,7.41579
-3.95708,-7.71043,7.4724
-4.33241,-8.44562,7.57824
-4.74373,-9.24591,7.74206
-5.19395,-10.1144,7.9742
-5.686,-11.0534,8.2869
-6.22274,-12.0638,8.69441
-6.80684,-13.1445,9.21326
-7.44061,-14.2918,9.86229
-8.12573,-15.4985,10.6627
-8.863,-16.7522,11.6377
-9.65193,-18.0349,12.8121
-10.4902,-19.3205,14.2112
-11.3733,-20.5738,15.859
-12.2933,-21.7489,17.776
-13.2389,-22.7882,19.9756
-14.1938,-23.6227,22.4598
-15.1367,-24.1728,25.2139
-16.0403,-24.3528,28.2005
-16.8715,-24.0771,31.3547
-17.5921,-23.2704,34.5808
-18.1599,-21.88,37.7524
-18.5319,-19.8902,40.719
-18.6678,-17.3342,43.3192
-18.5344,-14.3011,45.3999
-18.1111,-10.9331,46.8399
-17.3933,-7.41166,47.5709
-16.3951,-3.93352,47.5915
-15.149,-0.682133,46.9673
-13.7023,2.19803,45.8182
-12.1122,4.61755,44.2952
-10.4393,6.54508,42.5547
-8.74083,7.99903,40.7366
-7.06684,9.03233,38.9511
-5.45692,9.7159,37.2741
-3.93964,10.1248,35.75
-2.53319,10.3289,34.3978
-1.24698,10.3877,33.2188
-0.0835184,10.3489,32.2035
0.959721,10.2489,31.3361
1.88864,10.1144,30.5988
2.71122,9.96417,29.9739
3.43651,9.81101,29.4447
4.07396,9.66326,28.9967
4.63289,9.52602,28.6171
5.1222,9.40217,28.2953
5.5502,9.29302,28.0224
5.92448,9.19885,27.7909
6.25192,9.11925,27.5948
6.53865,9.05339,27.429
6.79013,9.00019,27.2896
7.01113,8.95843,27.173
7.20586,8.92683,27.0764
7.37796,8.90411,26.9977
7.53057,8.88902,26.9347
7.66642,8.88036,26.8858
7.78781,8.87697,26.8497
7.89673,8.87779,26.825
7.99483,8.8818,26.8107
8.08353,8.88806,26.8058
8.16398,8.89571,26.8095
8.23716,8.90395,26.8208
8.30384,8.91204,26.839
8.36466,8.91933,26.8634
8.42012,8.92521,26.8931
8.47063,8.92916,26.9274
8.51649,8.93072,26.9657
8.55791,8.9295,27.0072
8.59507,8.92516,27.0512
8.62808,8.91746,27.097
8.65702,8.9062,27.1438
8.68193,8.89126,27.191
8.70287,8.87259,27.2378
8.71984,8.8502,27.2836
8.73288,8.82416,27.3278
8.742,8.79462,27.3697
8.74727,8.76178,27.4086
8.74872,8.72589,27.4441
8.74643,8.68726,27.4757
8.74052,8.64625,27.5028
8.73109,8.60324,27.5252
8.7183,8.55866,27.5423
8.70234,8.51298,27.554
8.6834,8.46666,27.5601
8.66173,8.42019,27.5603
8.63758,8.37407,27.5547
8.61123,8.32879,27.5433
8.58298,8.28484,27.526
8.55317,8.24268,27.503
8.52212,8.20275,27.4746
8.49018,8.1655,27.441
8.45771,8.1313,27.4025
8.42507,8.10052,27.3595
8.39262,8.07348,27.3124
8.3607,8.05045,27.2617
8.32968,8.03168,27.2077
8.29988,8.01735,27.1512
8.27163,8.00763,27.0926
8.24523,8.0026,27.0325
8.22096,8.00235,26.9715
8.1991,8.00688,26.9101
8.17988,8.01617,26.849
8.16351,8.03016,26.7887
8.15017,8.04874,26.7299
8.14003,8.07177,26.6731
8.13321,8.09906,26.6189
8.12979,8.1304,26.5677
8.12985,8.16554,26.5203
8.13342,8.20418,26.4769
8.1405,8.24602,26.4381
8.15105,8.29071,26.4044
8.16502,8.33786,26.376
8.1823,8.38708,26.3535
8.20278,8.43793,26.337
8.22629,8.48997,26.3268
8.25266,8.54271,26.3231
8.28167,8.59567,26.3262
8.31307,8.64833,26.336
8.34659,8.70018,26.3527
8.38195,8.75067,26.3761
8.41882,8.79928,26.4062
8.45687,8.84546,26.4429
8.49573,8.88869,26.4858
8.53502,8.92845,26.5346
8.57437,8.96424,26.5891
8.61335,8.99557,26.6487
8.65158,9.02201,26.7129
8.68862,9.04315,26.7811
8.72407,9.05863,26.8526
8.75753,9.06814,26.9268
8.78859,9.07144,27.0029
8.81687,9.06835,27.0801
8.84202,9.05877,27.1575
8.8637,9.04268,27.2343
8.88159,9.02012,27.3096
8.89545,8.99124,27.3824
8.90503,8.95627,27.452
8.91015,8.9155,27.5176
8.91069,8.86933,27.5781
8.90655,8.81823,27.633
8.89772,8.76273,27.6816
8.88422,8.70344,27.7231
8.86614,8.64101,27.757
8.84363,8.57614,27.783
8.81688,8.50957,27.8005
8.78615,8.44207,27.8094
8.75174,8.37439,27.8096
8.714,8.30731,27.8009
8.67333,8.24158,27.7835
8.63016,8.17795,27.7574
8.58494,8.11711,27.723
8.53816,8.05972,27.6805
8.49031,8.0064,27.6305
8.44192,7.95771,27.5735
8.3935,7.91414,27.51
8.34556,7.87613,27.4406
8.29862,7.84405,27.3662
8.25316,7.8182,27.2874
8.20967,7.79883,27.205
8.16858,7.78611,27.1198
8.13034,7.78016,27.0326
8.09532,7.78101,26.9443
8.06389,7.78866,26.8557
8.03637,7.80306,26.7676
8.01303,7.82407,26.6808
7.99414,7.85153,26.5963
7.97988,7.88523,26.5147
7.97041,7.9249,26.4369
7.96586,7.97024,26.3636
7.9663,8.02089,26.2954
7.97176,8.07647,26.2332
7.98223,8.13655,26.1775
7.99766,8.20066,26.1289
8.01796,8.2683,26.088
8.043,8.33892,26.0553
8.07259,8.41195,26.0311
8.10652,8.48677,26.016
8.14455,8.56273,26.0103
8.18637,8.63916,26.0141
8.23165,8.71534,26.0276
8.28002,8.79055,26.0509
8.33107,8.86403,26.0841
8.38437,8.93501,26.127
8.43943,9.0027,26.1794
8.49576,9.06632,26.2411
8.55281,9.12509,26.3116
8.61004,9.17825,26.3904
8.66686,9.22505,26.4769
8.72268,9.26481,26.5704
8.77689,9.29687,26.6699
8.82889,9.32064,26.7747
8.87807,9.33561,26.8836
8.92382,9.34136,26.9956
8.96557,9.33758,27.1093
9.00277,9.32406,27.2235
9.0349,9.30073,27.337
9.06149,9.26762,27.4483
9.0821,9.22493,27.5562
9.09638,9.17299,27.6591
9.10404,9.11227,27.756
9.10487,9.04336,27.8454
9.09872,8.967,27.9262
9.08554,8.88404,27.9974
9.06539,8.79544,28.058
9.0384,8.70223,28.1071
9.00478,8.60552,28.1441
8.96486,8.50649,28.1685
8.91902,8.40631,28.18
8.86775,8.3062,28.1783
8.81159,8.20733,28.1634
8.75117,8.11085,28.1356
8.68713,8.01788,28.0951
8.62021,7.92944,28.0424
8.55113,7.84649,27.9782
8.48067,7.76989,27.903
8.40959,7.70041,27.8179
8.33867,7.63872,27.7237
8.26868,7.58538,27.6213
8.20035,7.54084,27.512
8.1344,7.50545,27.3967
8.0715,7.47947,27.2766
8.0123,7.46306,27.153
7.95737,7.4563,27.0269
7.90727,7.45917,26.8995
7.86246,7.4716,26.772
7.82337,7.49344,26.6455
7.79038,7.52447,26.5212
7.76379,7.56443,26.4001
7.74385,7.613,26.2834
7.73077,7.6698,26.1721
7.72467,7.73441,26.0671
7.72565,7.80638,25.9694
7.73372,7.88519,25.88
7.74887,7.9703,25.7997
7.77101,8.06109,25.7293
7.80002,8.15694,25.6696
7.83571,8.25714,25.6213
7.87785,8.36096,25.5851
7.92616,8.46759,25.5615
7.98031,8.57619,25.551
8.03989,8.68587,25.5541
8.10449,8.79566,25.5709
8.17361,8.90457,25.6019
8.2467,9.01153,25.647
8.32319,9.11546,25.7062
8.40242,9.21522,25.7794
8.4837,9.30965,25.8663
8.56629,9.39757,25.9663
8.64942,9.47781,26.0789
8.73226,9.54919,26.2032
8.81395,9.6106,26.3384
8.89362,9.66095,26.4831
8.97035,9.69925,26.6361
9.04324,9.7246,26.7958
9.11137,9.73625,26.9607
9.17386,9.73359,27.1288
9.22984,9.71617,27.2984
9.27847,9.68377,27.4672
9.319,9.63637,27.6332
9.35074,9.57418,27.7944
9.37308,9.49767,27.9484
9.38554,9.40753,28.0934
9.38774,9.30469,28.2272
9.37943,9.19032,28.3479
9.36052,9.06578,28.454
9.33105,8.93263,28.5438
9.29121,8.79256,28.6162
9.24134,8.64738,28.67
9.18195,8.49899,28.7046
9.11365,8.34931,28.7195
9.03722,8.20024,28.7146
8.95352,8.05366,28.6899
8.86353,7.91135,28.646
8.76831,7.77498,28.5833
8.66898,7.64609,28.5028
8.56669,7.52604,28.4056
8.46263,7.41603,28.2928
8.35797,7.31709,28.1659
8.25388,7.23005,28.0264
8.1515,7.15557,27.8758
8.0519,7.09414,27.7157
7.95613,7.04609,27.5479
7.86512,7.0116,27.3738
7.77977,6.99074,27.1953
7.70087,6.98343,27.014
7.62913,6.98953,26.8314
7.56517,7.00878,26.6491
7.50953,7.04089,26.4687
7.46266,7.08547,26.2916
7.42494,7.14211,26.1193
7.39666,7.21033,25.9531
7.37803,7.28963,25.7943
7.36919,7.37947,25.6443
7.37022,7.47927,25.5043
7.38112,7.58842,25.3754
7.40185,7.70627,25.2588
7.43229,7.8321,25.1556
7.47227,7.96518,25.0669
7.52157,8.1047,24.9937
7.57988,8.24977,24.9368
7.64687,8.39946,24.8971
7.72213,8.55274,24.8755
7.80519,8.70849,24.8726
7.89552,8.86551,24.889
7.99252,9.02248,24.9253
8.09551,9.178,24.9818
8.20376,9.33056,25.0586
8.31644,9.47857,25.1558
8.43266,9.62032,25.2733
8.55142,9.75405,25.4106
8.67168,9.87794,25.5671
8.79231,9.99014,25.7419
8.91209,10.0888,25.9338
9.02976,10.172,26.1413
9.14399,10.2382,26.3627
9.25341,10.2855,26.5959
9.35661,10.3126,26.8384
9.45221,10.3181,27.0876
9.5388,10.3012,27.3406
9.61504,10.2611,27.5941
9.67964,10.1975,27.8449
9.73142,10.1105,28.0894
9.76933,10.0007,28.3243
9.79247,9.86902,28.546
9.80012,9.71686,28.7512
9.7918,9.54608,28.9367
9.76722,9.35889,29.0998
9.72639,9.15788,29.2379
9.66954,8.9459,29.349
9.59718,8.726,29.4314
9.51006,8.50137,29.484
9.40919,8.27523,29.5062
9.29579,8.05075,29.498
9.17129,7.83099,29.4598
9.03726,7.6188,29.3924
8.89541,7.41678,29.2971
8.74755,7.22723,29.1756
8.59552,7.05212,29.0298
8.44118,6.89308,28.8619
8.28637,6.75139,28.6741
8.13287,6.62802,28.4689
7.98239,6.52361,28.2487
7.83651,6.43852,28.0162
7.69671,6.37287,27.7736
7.56433,6.32656,27.5235
7.44055,6.29934,27.2681
7.32643,6.2908,27.0097
7.22287,6.30045,26.7503
7.13062,6.32771,26.492
7.05033,6.37196,26.2368
6.98249,6.43255,25.9864
6.9275,6.50883,25.7426
6.88563,6.60012,25.507
6.85708,6.70578,25.2813
6.84195,6.82515,25.0669
6.84027,6.95758,24.8654
6.852,7.10241,24.6783
6.87704,7.25899,24.5069
6.91524,7.42663,24.3525
6.96638,7.60459,24.2167
7.0302,7.7921,24.1007
7.10639,7.98831,24.0058
7.19458,8.19227,23.9333
7.29435,8.40293,23.8845
7.40521,8.6191,23.8605
7.5266,8.83944,23.8625
7.65788,9.06246,23.8915
7.79834,9.28646,23.9484
7.94715,9.50956,24.0339
